rowid,doi,title,container.title,issued,given,family,suffix,affiliation.name,affiliation1.name,affiliation2.name,affiliation3.name,ORCID,url,link_url,year,npi_eligible,non_physician_prescriber,prescriber_credential,employment_country,date_npi_eligibility_verified
475,10.1161/circoutcomes.122.008900,"2022 Interim Guidance to Health Care Providers for Basic and Advanced Cardiac Life Support in Adults, Children, and Neonates With Suspected or Confirmed COVID-19: From the Emergency Cardiovascular Care Committee and Get With The Guidelines-Resuscitation Adult and Pediatric Task Forces of the American Heart Association in Collaboration With the American Academy of Pediatrics, American Association for Respiratory Care, the Society of Critical Care Anesthesiologists, and American Society of Anesthesiologists",Circulation: Cardiovascular Quality and Outcomes,2022-04,Garth,Meckler,NA,"University of British Columbia, BC Children’s Hospital, Vancouver, BC, Canada (M.C., G.M.).",NA,NA,NA,NA,http://dx.doi.org/10.1161/circoutcomes.122.008900,https://www.ahajournals.org/doi/full/10.1161/CIRCOUTCOMES.122.008900,2022,TRUE,FALSE,MD,NA,2023-06-08
476,10.1161/circoutcomes.122.008900,"2022 Interim Guidance to Health Care Providers for Basic and Advanced Cardiac Life Support in Adults, Children, and Neonates With Suspected or Confirmed COVID-19: From the Emergency Cardiovascular Care Committee and Get With The Guidelines-Resuscitation Adult and Pediatric Task Forces of the American Heart Association in Collaboration With the American Academy of Pediatrics, American Association for Respiratory Care, the Society of Critical Care Anesthesiologists, and American Society of Anesthesiologists",Circulation: Cardiovascular Quality and Outcomes,2022-04,Raina M.,Merchant,NA,NA,"The Children’s Hospital of Philadelphia, University of Pennsylvania Perelman School of Medicine (R.A.B., V.N., A.T., R.W.M., R.M.S.).","University of Pennsylvania, Philadelphia, PA (R.M.M.).",NA,NA,http://dx.doi.org/10.1161/circoutcomes.122.008900,https://www.ahajournals.org/doi/full/10.1161/CIRCOUTCOMES.122.008900,2022,TRUE,FALSE,MD,NA,2023-06-08
477,10.1161/circoutcomes.122.008900,"2022 Interim Guidance to Health Care Providers for Basic and Advanced Cardiac Life Support in Adults, Children, and Neonates With Suspected or Confirmed COVID-19: From the Emergency Cardiovascular Care Committee and Get With The Guidelines-Resuscitation Adult and Pediatric Task Forces of the American Heart Association in Collaboration With the American Academy of Pediatrics, American Association for Respiratory Care, the Society of Critical Care Anesthesiologists, and American Society of Anesthesiologists",Circulation: Cardiovascular Quality and Outcomes,2022-04,Vivek K.,Moitra,NA,"College of Physicians &amp; Surgeons of Columbia University, NY (V.K.M.).",NA,NA,NA,NA,http://dx.doi.org/10.1161/circoutcomes.122.008900,https://www.ahajournals.org/doi/full/10.1161/CIRCOUTCOMES.122.008900,2022,TRUE,FALSE,MD,NA,2023-06-08
478,10.1161/circoutcomes.122.008900,"2022 Interim Guidance to Health Care Providers for Basic and Advanced Cardiac Life Support in Adults, Children, and Neonates With Suspected or Confirmed COVID-19: From the Emergency Cardiovascular Care Committee and Get With The Guidelines-Resuscitation Adult and Pediatric Task Forces of the American Heart Association in Collaboration With the American Academy of Pediatrics, American Association for Respiratory Care, the Society of Critical Care Anesthesiologists, and American Society of Anesthesiologists",Circulation: Cardiovascular Quality and Outcomes,2022-04,Vinay,Nadkarni,NA,"The Children’s Hospital of Philadelphia, University of Pennsylvania Perelman School of Medicine (R.A.B., V.N., A.T., R.W.M., R.M.S.).",NA,NA,NA,http://orcid.org/0000-0002-3794-5599,http://dx.doi.org/10.1161/circoutcomes.122.008900,https://www.ahajournals.org/doi/full/10.1161/CIRCOUTCOMES.122.008900,2022,TRUE,FALSE,MD,NA,2023-06-08
479,10.1161/circoutcomes.122.008900,"2022 Interim Guidance to Health Care Providers for Basic and Advanced Cardiac Life Support in Adults, Children, and Neonates With Suspected or Confirmed COVID-19: From the Emergency Cardiovascular Care Committee and Get With The Guidelines-Resuscitation Adult and Pediatric Task Forces of the American Heart Association in Collaboration With the American Academy of Pediatrics, American Association for Respiratory Care, the Society of Critical Care Anesthesiologists, and American Society of Anesthesiologists",Circulation: Cardiovascular Quality and Outcomes,2022-04,Ashish R.,Panchal,NA,"The Ohio State University Wexner Medical Center, Columbus, OH (A.R.P.).",NA,NA,NA,http://orcid.org/0000-0001-7382-982X,http://dx.doi.org/10.1161/circoutcomes.122.008900,https://www.ahajournals.org/doi/full/10.1161/CIRCOUTCOMES.122.008900,2022,TRUE,FALSE,MD,NA,2023-06-08
480,10.1161/circoutcomes.122.008900,"2022 Interim Guidance to Health Care Providers for Basic and Advanced Cardiac Life Support in Adults, Children, and Neonates With Suspected or Confirmed COVID-19: From the Emergency Cardiovascular Care Committee and Get With The Guidelines-Resuscitation Adult and Pediatric Task Forces of the American Heart Association in Collaboration With the American Academy of Pediatrics, American Association for Respiratory Care, the Society of Critical Care Anesthesiologists, and American Society of Anesthesiologists",Circulation: Cardiovascular Quality and Outcomes,2022-04,Mary,Ann Peberdy,NA,"Virginia Commonwealth University, Richmond, VA (M.A.P.).",NA,NA,NA,NA,http://dx.doi.org/10.1161/circoutcomes.122.008900,https://www.ahajournals.org/doi/full/10.1161/CIRCOUTCOMES.122.008900,2022,TRUE,FALSE,MD,NA,2023-06-08
481,10.1161/circoutcomes.122.008900,"2022 Interim Guidance to Health Care Providers for Basic and Advanced Cardiac Life Support in Adults, Children, and Neonates With Suspected or Confirmed COVID-19: From the Emergency Cardiovascular Care Committee and Get With The Guidelines-Resuscitation Adult and Pediatric Task Forces of the American Heart Association in Collaboration With the American Academy of Pediatrics, American Association for Respiratory Care, the Society of Critical Care Anesthesiologists, and American Society of Anesthesiologists",Circulation: Cardiovascular Quality and Outcomes,2022-04,Tia,Raymond,NA,"Medical City Children’s Hospital, Dallas, TX (T.R.).",NA,NA,NA,http://orcid.org/0000-0001-9454-8410,http://dx.doi.org/10.1161/circoutcomes.122.008900,https://www.ahajournals.org/doi/full/10.1161/CIRCOUTCOMES.122.008900,2022,TRUE,FALSE,MD,NA,2023-06-08
482,10.1161/circoutcomes.122.008900,"2022 Interim Guidance to Health Care Providers for Basic and Advanced Cardiac Life Support in Adults, Children, and Neonates With Suspected or Confirmed COVID-19: From the Emergency Cardiovascular Care Committee and Get With The Guidelines-Resuscitation Adult and Pediatric Task Forces of the American Heart Association in Collaboration With the American Academy of Pediatrics, American Association for Respiratory Care, the Society of Critical Care Anesthesiologists, and American Society of Anesthesiologists",Circulation: Cardiovascular Quality and Outcomes,2022-04,Kathryn,Roberts,NA,"Joe DiMaggio Children’s Hospital, Hollywood, FL (K.R.).",NA,NA,NA,NA,http://dx.doi.org/10.1161/circoutcomes.122.008900,https://www.ahajournals.org/doi/full/10.1161/CIRCOUTCOMES.122.008900,2022,TRUE,TRUE,RN,NA,2023-06-08
483,10.1161/circoutcomes.122.008900,"2022 Interim Guidance to Health Care Providers for Basic and Advanced Cardiac Life Support in Adults, Children, and Neonates With Suspected or Confirmed COVID-19: From the Emergency Cardiovascular Care Committee and Get With The Guidelines-Resuscitation Adult and Pediatric Task Forces of the American Heart Association in Collaboration With the American Academy of Pediatrics, American Association for Respiratory Care, the Society of Critical Care Anesthesiologists, and American Society of Anesthesiologists",Circulation: Cardiovascular Quality and Outcomes,2022-04,Michael R.,Sayre,NA,"University of Washington, Seattle (P.J.K., M.R.S.).",NA,NA,NA,http://orcid.org/0000-0003-0322-3181,http://dx.doi.org/10.1161/circoutcomes.122.008900,https://www.ahajournals.org/doi/full/10.1161/CIRCOUTCOMES.122.008900,2022,TRUE,FALSE,MD,NA,2023-06-08
484,10.1161/circoutcomes.122.008900,"2022 Interim Guidance to Health Care Providers for Basic and Advanced Cardiac Life Support in Adults, Children, and Neonates With Suspected or Confirmed COVID-19: From the Emergency Cardiovascular Care Committee and Get With The Guidelines-Resuscitation Adult and Pediatric Task Forces of the American Heart Association in Collaboration With the American Academy of Pediatrics, American Association for Respiratory Care, the Society of Critical Care Anesthesiologists, and American Society of Anesthesiologists",Circulation: Cardiovascular Quality and Outcomes,2022-04,Stephen M.,Schexnayder,NA,"Arkansas Children’s Hospital, Little Rock, AR (S.M.S.).",NA,NA,NA,NA,http://dx.doi.org/10.1161/circoutcomes.122.008900,https://www.ahajournals.org/doi/full/10.1161/CIRCOUTCOMES.122.008900,2022,TRUE,FALSE,MD,NA,2023-06-08
485,10.1161/circoutcomes.122.008900,"2022 Interim Guidance to Health Care Providers for Basic and Advanced Cardiac Life Support in Adults, Children, and Neonates With Suspected or Confirmed COVID-19: From the Emergency Cardiovascular Care Committee and Get With The Guidelines-Resuscitation Adult and Pediatric Task Forces of the American Heart Association in Collaboration With the American Academy of Pediatrics, American Association for Respiratory Care, the Society of Critical Care Anesthesiologists, and American Society of Anesthesiologists",Circulation: Cardiovascular Quality and Outcomes,2022-04,Robert M.,Sutton,NA,"The Children’s Hospital of Philadelphia, University of Pennsylvania Perelman School of Medicine (R.A.B., V.N., A.T., R.W.M., R.M.S.).",NA,NA,NA,NA,http://dx.doi.org/10.1161/circoutcomes.122.008900,https://www.ahajournals.org/doi/full/10.1161/CIRCOUTCOMES.122.008900,2022,TRUE,FALSE,MD,NA,2023-06-08
486,10.1161/circoutcomes.122.008900,"2022 Interim Guidance to Health Care Providers for Basic and Advanced Cardiac Life Support in Adults, Children, and Neonates With Suspected or Confirmed COVID-19: From the Emergency Cardiovascular Care Committee and Get With The Guidelines-Resuscitation Adult and Pediatric Task Forces of the American Heart Association in Collaboration With the American Academy of Pediatrics, American Association for Respiratory Care, the Society of Critical Care Anesthesiologists, and American Society of Anesthesiologists",Circulation: Cardiovascular Quality and Outcomes,2022-04,Mark,Terry,NA,"National Registry of Emergency Medical Technicians, Columbus, OH (M.T.).",NA,NA,NA,NA,http://dx.doi.org/10.1161/circoutcomes.122.008900,https://www.ahajournals.org/doi/full/10.1161/CIRCOUTCOMES.122.008900,2022,FALSE,FALSE,NA,NA,2023-06-08
487,10.1161/circoutcomes.122.008900,"2022 Interim Guidance to Health Care Providers for Basic and Advanced Cardiac Life Support in Adults, Children, and Neonates With Suspected or Confirmed COVID-19: From the Emergency Cardiovascular Care Committee and Get With The Guidelines-Resuscitation Adult and Pediatric Task Forces of the American Heart Association in Collaboration With the American Academy of Pediatrics, American Association for Respiratory Care, the Society of Critical Care Anesthesiologists, and American Society of Anesthesiologists",Circulation: Cardiovascular Quality and Outcomes,2022-04,Alexis,Topjian,NA,"Donald and Barbara Zucker School of Medicine at Hofstra Northwell, Hempstead, NY (L.B.B.).",NA,NA,NA,NA,http://dx.doi.org/10.1161/circoutcomes.122.008900,https://www.ahajournals.org/doi/full/10.1161/CIRCOUTCOMES.122.008900,2022,TRUE,FALSE,MD,NA,2023-06-08
488,10.1161/circoutcomes.122.008900,"2022 Interim Guidance to Health Care Providers for Basic and Advanced Cardiac Life Support in Adults, Children, and Neonates With Suspected or Confirmed COVID-19: From the Emergency Cardiovascular Care Committee and Get With The Guidelines-Resuscitation Adult and Pediatric Task Forces of the American Heart Association in Collaboration With the American Academy of Pediatrics, American Association for Respiratory Care, the Society of Critical Care Anesthesiologists, and American Society of Anesthesiologists",Circulation: Cardiovascular Quality and Outcomes,2022-04,Brian,Walsh,NA,"Children’s Hospital Colorado, Aurora, CO (B.W.).",NA,NA,NA,http://orcid.org/0000-0003-3352-8816,http://dx.doi.org/10.1161/circoutcomes.122.008900,https://www.ahajournals.org/doi/full/10.1161/CIRCOUTCOMES.122.008900,2022,TRUE,TRUE,RRT,NA,2023-06-08
489,10.1161/circoutcomes.122.008900,"2022 Interim Guidance to Health Care Providers for Basic and Advanced Cardiac Life Support in Adults, Children, and Neonates With Suspected or Confirmed COVID-19: From the Emergency Cardiovascular Care Committee and Get With The Guidelines-Resuscitation Adult and Pediatric Task Forces of the American Heart Association in Collaboration With the American Academy of Pediatrics, American Association for Respiratory Care, the Society of Critical Care Anesthesiologists, and American Society of Anesthesiologists",Circulation: Cardiovascular Quality and Outcomes,2022-04,David S.,Wang,NA,"Columbia University Irving Medical Center, NY (D.S.W.).",NA,NA,NA,NA,http://dx.doi.org/10.1161/circoutcomes.122.008900,https://www.ahajournals.org/doi/full/10.1161/CIRCOUTCOMES.122.008900,2022,TRUE,FALSE,MD,NA,2023-06-08
490,10.1161/circoutcomes.122.008900,"2022 Interim Guidance to Health Care Providers for Basic and Advanced Cardiac Life Support in Adults, Children, and Neonates With Suspected or Confirmed COVID-19: From the Emergency Cardiovascular Care Committee and Get With The Guidelines-Resuscitation Adult and Pediatric Task Forces of the American Heart Association in Collaboration With the American Academy of Pediatrics, American Association for Respiratory Care, the Society of Critical Care Anesthesiologists, and American Society of Anesthesiologists",Circulation: Cardiovascular Quality and Outcomes,2022-04,Carolyn M.,Zelop,NA,"NYU School of Medicine and The Valley Hospital, NY (C.M.Z.).",NA,NA,NA,http://orcid.org/0000-0002-3077-6083,http://dx.doi.org/10.1161/circoutcomes.122.008900,https://www.ahajournals.org/doi/full/10.1161/CIRCOUTCOMES.122.008900,2022,TRUE,FALSE,MD,NA,2023-06-08
491,10.1161/circoutcomes.122.008900,"2022 Interim Guidance to Health Care Providers for Basic and Advanced Cardiac Life Support in Adults, Children, and Neonates With Suspected or Confirmed COVID-19: From the Emergency Cardiovascular Care Committee and Get With The Guidelines-Resuscitation Adult and Pediatric Task Forces of the American Heart Association in Collaboration With the American Academy of Pediatrics, American Association for Respiratory Care, the Society of Critical Care Anesthesiologists, and American Society of Anesthesiologists",Circulation: Cardiovascular Quality and Outcomes,2022-04,Ryan W.,Morgan,NA,"The Children’s Hospital of Philadelphia, University of Pennsylvania Perelman School of Medicine (R.A.B., V.N., A.T., R.W.M., R.M.S.).",NA,NA,NA,http://orcid.org/0000-0003-1664-5316,http://dx.doi.org/10.1161/circoutcomes.122.008900,https://www.ahajournals.org/doi/full/10.1161/CIRCOUTCOMES.122.008900,2022,TRUE,FALSE,MD,NA,2023-06-08
492,10.1161/circoutcomes.122.008900,"2022 Interim Guidance to Health Care Providers for Basic and Advanced Cardiac Life Support in Adults, Children, and Neonates With Suspected or Confirmed COVID-19: From the Emergency Cardiovascular Care Committee and Get With The Guidelines-Resuscitation Adult and Pediatric Task Forces of the American Heart Association in Collaboration With the American Academy of Pediatrics, American Association for Respiratory Care, the Society of Critical Care Anesthesiologists, and American Society of Anesthesiologists",Circulation: Cardiovascular Quality and Outcomes,2022-04,NA,NA,NA,NA,NA,NA,NA,NA,http://dx.doi.org/10.1161/circoutcomes.122.008900,https://www.ahajournals.org/doi/full/10.1161/CIRCOUTCOMES.122.008900,2022,TRUE,FALSE,MD,NA,2023-06-08
672,10.1161/cir.0000000000001106,2022 ACC/AHA Guideline for the Diagnosis and Management of Aortic Disease: A Report of the American Heart Association/American College of Cardiology Joint Committee on Clinical Practice Guidelines,Circulation,2022-12-13,Eric M.,Isselbacher,NA,NA,NA,NA,NA,NA,http://dx.doi.org/10.1161/cir.0000000000001106,https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000001106,2022,TRUE,FALSE,MD,NA,2023-06-09
673,10.1161/cir.0000000000001106,2022 ACC/AHA Guideline for the Diagnosis and Management of Aortic Disease: A Report of the American Heart Association/American College of Cardiology Joint Committee on Clinical Practice Guidelines,Circulation,2022-12-13,Ourania,Preventza,NA,NA,NA,NA,NA,NA,http://dx.doi.org/10.1161/cir.0000000000001106,https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000001106,2022,TRUE,FALSE,MD,NA,2023-06-09
674,10.1161/cir.0000000000001106,2022 ACC/AHA Guideline for the Diagnosis and Management of Aortic Disease: A Report of the American Heart Association/American College of Cardiology Joint Committee on Clinical Practice Guidelines,Circulation,2022-12-13,James,Hamilton Black,III,NA,NA,NA,NA,NA,http://dx.doi.org/10.1161/cir.0000000000001106,https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000001106,2022,TRUE,FALSE,MD,NA,2023-06-09
675,10.1161/cir.0000000000001106,2022 ACC/AHA Guideline for the Diagnosis and Management of Aortic Disease: A Report of the American Heart Association/American College of Cardiology Joint Committee on Clinical Practice Guidelines,Circulation,2022-12-13,John G.,Augoustides,NA,SCA representative.,NA,NA,NA,NA,http://dx.doi.org/10.1161/cir.0000000000001106,https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000001106,2022,TRUE,FALSE,MD,NA,2023-06-09
676,10.1161/cir.0000000000001106,2022 ACC/AHA Guideline for the Diagnosis and Management of Aortic Disease: A Report of the American Heart Association/American College of Cardiology Joint Committee on Clinical Practice Guidelines,Circulation,2022-12-13,Adam W.,Beck,NA,NA,NA,NA,NA,NA,http://dx.doi.org/10.1161/cir.0000000000001106,https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000001106,2022,TRUE,FALSE,MD,NA,2023-06-09
677,10.1161/cir.0000000000001106,2022 ACC/AHA Guideline for the Diagnosis and Management of Aortic Disease: A Report of the American Heart Association/American College of Cardiology Joint Committee on Clinical Practice Guidelines,Circulation,2022-12-13,Michael A.,Bolen,NA,ACR representative.,NA,NA,NA,NA,http://dx.doi.org/10.1161/cir.0000000000001106,https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000001106,2022,TRUE,FALSE,MD,NA,2023-06-09
678,10.1161/cir.0000000000001106,2022 ACC/AHA Guideline for the Diagnosis and Management of Aortic Disease: A Report of the American Heart Association/American College of Cardiology Joint Committee on Clinical Practice Guidelines,Circulation,2022-12-13,Alan C.,Braverman,NA,NA,NA,NA,NA,NA,http://dx.doi.org/10.1161/cir.0000000000001106,https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000001106,2022,TRUE,FALSE,MD,NA,2023-06-09
679,10.1161/cir.0000000000001106,2022 ACC/AHA Guideline for the Diagnosis and Management of Aortic Disease: A Report of the American Heart Association/American College of Cardiology Joint Committee on Clinical Practice Guidelines,Circulation,2022-12-13,Bruce E.,Bray,NA,AHA/ACC Joint Committee on Clinical Data Standards liaison.,NA,NA,NA,NA,http://dx.doi.org/10.1161/cir.0000000000001106,https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000001106,2022,TRUE,FALSE,MD,NA,2023-06-09
680,10.1161/cir.0000000000001106,2022 ACC/AHA Guideline for the Diagnosis and Management of Aortic Disease: A Report of the American Heart Association/American College of Cardiology Joint Committee on Clinical Practice Guidelines,Circulation,2022-12-13,Maya M.,Brown-Zimmerman,NA,Lay stakeholder representative.,NA,NA,NA,NA,http://dx.doi.org/10.1161/cir.0000000000001106,https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000001106,2022,FALSE,FALSE,NA,NA,2023-06-09
681,10.1161/cir.0000000000001106,2022 ACC/AHA Guideline for the Diagnosis and Management of Aortic Disease: A Report of the American Heart Association/American College of Cardiology Joint Committee on Clinical Practice Guidelines,Circulation,2022-12-13,Edward P.,Chen,NA,NA,NA,NA,NA,NA,http://dx.doi.org/10.1161/cir.0000000000001106,https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000001106,2022,TRUE,FALSE,MD,NA,2023-06-09
682,10.1161/cir.0000000000001106,2022 ACC/AHA Guideline for the Diagnosis and Management of Aortic Disease: A Report of the American Heart Association/American College of Cardiology Joint Committee on Clinical Practice Guidelines,Circulation,2022-12-13,Tyrone J.,Collins,NA,SCAI representative.,NA,NA,NA,NA,http://dx.doi.org/10.1161/cir.0000000000001106,https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000001106,2022,TRUE,FALSE,MD,NA,2023-06-09
683,10.1161/cir.0000000000001106,2022 ACC/AHA Guideline for the Diagnosis and Management of Aortic Disease: A Report of the American Heart Association/American College of Cardiology Joint Committee on Clinical Practice Guidelines,Circulation,2022-12-13,Abe,DeAnda,Jr,NA,NA,NA,NA,NA,http://dx.doi.org/10.1161/cir.0000000000001106,https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000001106,2022,TRUE,FALSE,MD,NA,2023-06-09
684,10.1161/cir.0000000000001106,2022 ACC/AHA Guideline for the Diagnosis and Management of Aortic Disease: A Report of the American Heart Association/American College of Cardiology Joint Committee on Clinical Practice Guidelines,Circulation,2022-12-13,Christina L.,Fanola,NA,NA,NA,NA,NA,NA,http://dx.doi.org/10.1161/cir.0000000000001106,https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000001106,2022,TRUE,FALSE,MD,NA,2023-06-09
685,10.1161/cir.0000000000001106,2022 ACC/AHA Guideline for the Diagnosis and Management of Aortic Disease: A Report of the American Heart Association/American College of Cardiology Joint Committee on Clinical Practice Guidelines,Circulation,2022-12-13,Leonard N.,Girardi,NA,AATS representative.,NA,NA,NA,NA,http://dx.doi.org/10.1161/cir.0000000000001106,https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000001106,2022,TRUE,FALSE,MD,NA,2023-06-09
686,10.1161/cir.0000000000001106,2022 ACC/AHA Guideline for the Diagnosis and Management of Aortic Disease: A Report of the American Heart Association/American College of Cardiology Joint Committee on Clinical Practice Guidelines,Circulation,2022-12-13,Caitlin W.,Hicks,NA,ACC/AHA Joint Committee on Performance Measures liaison.,NA,NA,NA,NA,http://dx.doi.org/10.1161/cir.0000000000001106,https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000001106,2022,TRUE,FALSE,MD,NA,2023-06-09
687,10.1161/cir.0000000000001106,2022 ACC/AHA Guideline for the Diagnosis and Management of Aortic Disease: A Report of the American Heart Association/American College of Cardiology Joint Committee on Clinical Practice Guidelines,Circulation,2022-12-13,Dawn S.,Hui,NA,NA,NA,NA,NA,NA,http://dx.doi.org/10.1161/cir.0000000000001106,https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000001106,2022,TRUE,FALSE,MD,NA,2023-06-09
688,10.1161/cir.0000000000001106,2022 ACC/AHA Guideline for the Diagnosis and Management of Aortic Disease: A Report of the American Heart Association/American College of Cardiology Joint Committee on Clinical Practice Guidelines,Circulation,2022-12-13,William,Schuyler Jones,NA,AHA/ACC Joint Committee on Clinical Practice Guidelines liaison.,NA,NA,NA,NA,http://dx.doi.org/10.1161/cir.0000000000001106,https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000001106,2022,TRUE,FALSE,MD,NA,2023-06-09
689,10.1161/cir.0000000000001106,2022 ACC/AHA Guideline for the Diagnosis and Management of Aortic Disease: A Report of the American Heart Association/American College of Cardiology Joint Committee on Clinical Practice Guidelines,Circulation,2022-12-13,Vidyasagar,Kalahasti,NA,NA,NA,NA,NA,NA,http://dx.doi.org/10.1161/cir.0000000000001106,https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000001106,2022,TRUE,FALSE,MD,NA,2023-06-09
690,10.1161/cir.0000000000001106,2022 ACC/AHA Guideline for the Diagnosis and Management of Aortic Disease: A Report of the American Heart Association/American College of Cardiology Joint Committee on Clinical Practice Guidelines,Circulation,2022-12-13,Karen M.,Kim,NA,STS representative.,NA,NA,NA,NA,http://dx.doi.org/10.1161/cir.0000000000001106,https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000001106,2022,TRUE,FALSE,MD,NA,2023-06-09
691,10.1161/cir.0000000000001106,2022 ACC/AHA Guideline for the Diagnosis and Management of Aortic Disease: A Report of the American Heart Association/American College of Cardiology Joint Committee on Clinical Practice Guidelines,Circulation,2022-12-13,Dianna M.,Milewicz,NA,NA,NA,NA,NA,NA,http://dx.doi.org/10.1161/cir.0000000000001106,https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000001106,2022,TRUE,FALSE,MD,NA,2023-06-09
692,10.1161/cir.0000000000001106,2022 ACC/AHA Guideline for the Diagnosis and Management of Aortic Disease: A Report of the American Heart Association/American College of Cardiology Joint Committee on Clinical Practice Guidelines,Circulation,2022-12-13,Gustavo S.,Oderich,NA,NA,NA,NA,NA,NA,http://dx.doi.org/10.1161/cir.0000000000001106,https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000001106,2022,TRUE,FALSE,MD,NA,2023-06-09
693,10.1161/cir.0000000000001106,2022 ACC/AHA Guideline for the Diagnosis and Management of Aortic Disease: A Report of the American Heart Association/American College of Cardiology Joint Committee on Clinical Practice Guidelines,Circulation,2022-12-13,Laura,Ogbechie,NA,NA,NA,NA,NA,NA,http://dx.doi.org/10.1161/cir.0000000000001106,https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000001106,2022,TRUE,TRUE,NP,NA,2023-06-09
694,10.1161/cir.0000000000001106,2022 ACC/AHA Guideline for the Diagnosis and Management of Aortic Disease: A Report of the American Heart Association/American College of Cardiology Joint Committee on Clinical Practice Guidelines,Circulation,2022-12-13,Susan B.,Promes,NA,NA,NA,NA,NA,NA,http://dx.doi.org/10.1161/cir.0000000000001106,https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000001106,2022,TRUE,FALSE,MD,NA,2023-06-09
695,10.1161/cir.0000000000001106,2022 ACC/AHA Guideline for the Diagnosis and Management of Aortic Disease: A Report of the American Heart Association/American College of Cardiology Joint Committee on Clinical Practice Guidelines,Circulation,2022-12-13,Elsie,Gyang Ross,NA,NA,NA,NA,NA,NA,http://dx.doi.org/10.1161/cir.0000000000001106,https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000001106,2022,TRUE,FALSE,MD,NA,2023-06-09
696,10.1161/cir.0000000000001106,2022 ACC/AHA Guideline for the Diagnosis and Management of Aortic Disease: A Report of the American Heart Association/American College of Cardiology Joint Committee on Clinical Practice Guidelines,Circulation,2022-12-13,Marc L.,Schermerhorn,NA,SVS representative.,NA,NA,NA,NA,http://dx.doi.org/10.1161/cir.0000000000001106,https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000001106,2022,TRUE,FALSE,MD,NA,2023-06-09
697,10.1161/cir.0000000000001106,2022 ACC/AHA Guideline for the Diagnosis and Management of Aortic Disease: A Report of the American Heart Association/American College of Cardiology Joint Committee on Clinical Practice Guidelines,Circulation,2022-12-13,Sabrina,Singleton Times,NA,AHA/ACC staff representative.,NA,NA,NA,NA,http://dx.doi.org/10.1161/cir.0000000000001106,https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000001106,2022,FALSE,FALSE,NA,NA,2023-06-09
698,10.1161/cir.0000000000001106,2022 ACC/AHA Guideline for the Diagnosis and Management of Aortic Disease: A Report of the American Heart Association/American College of Cardiology Joint Committee on Clinical Practice Guidelines,Circulation,2022-12-13,Elaine E.,Tseng,NA,NA,NA,NA,NA,NA,http://dx.doi.org/10.1161/cir.0000000000001106,https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000001106,2022,TRUE,FALSE,MD,NA,2023-06-09
699,10.1161/cir.0000000000001106,2022 ACC/AHA Guideline for the Diagnosis and Management of Aortic Disease: A Report of the American Heart Association/American College of Cardiology Joint Committee on Clinical Practice Guidelines,Circulation,2022-12-13,Grace J.,Wang,NA,NA,NA,NA,NA,NA,http://dx.doi.org/10.1161/cir.0000000000001106,https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000001106,2022,TRUE,FALSE,MD,NA,2023-06-09
700,10.1161/cir.0000000000001106,2022 ACC/AHA Guideline for the Diagnosis and Management of Aortic Disease: A Report of the American Heart Association/American College of Cardiology Joint Committee on Clinical Practice Guidelines,Circulation,2022-12-13,Y. Joseph,Woo,NA,AHA/ACC Joint Committee on Clinical Practice Guidelines liaison.,NA,NA,NA,NA,http://dx.doi.org/10.1161/cir.0000000000001106,https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000001106,2022,TRUE,FALSE,MD,NA,2023-06-09
620,10.1161/str.0000000000000375,2021 Guideline for the Prevention of Stroke in Patients With Stroke and Transient Ischemic Attack: A Guideline From the American Heart Association/American Stroke Association,Stroke,2021-07,Dawn O.,Kleindorfer,NA,NA,NA,NA,NA,NA,http://dx.doi.org/10.1161/str.0000000000000375,https://www.ahajournals.org/doi/full/10.1161/STR.0000000000000375,2021,TRUE,FALSE,MD,NA,2023-06-08
