"","doi","title","container.title","issued","given","family","suffix","affiliation.name","affiliation1.name","affiliation2.name","affiliation3.name","ORCID","url","link_url"
"504","10.1016/j.jacc.2019.10.002","ACC/AHA/ASE/HRS/ISACHD/SCAI/SCCT/SCMR/SOPE 2020 Appropriate Use Criteria for Multimodality Imaging During the Follow-Up Care of Patients With Congenital Heart Disease","Journal of the American College of Cardiology","2020-02","Anne Marie","Valente",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2019.10.002","https://api.elsevier.com/content/article/PII:S073510971937812X?httpAccept=text/xml"
"505","10.1016/j.jacc.2019.10.002","ACC/AHA/ASE/HRS/ISACHD/SCAI/SCCT/SCMR/SOPE 2020 Appropriate Use Criteria for Multimodality Imaging During the Follow-Up Care of Patients With Congenital Heart Disease","Journal of the American College of Cardiology","2020-02","Sarah S.","Pickard",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2019.10.002","https://api.elsevier.com/content/article/PII:S073510971937812X?httpAccept=text/xml"
"506","10.1016/j.jacc.2019.10.002","ACC/AHA/ASE/HRS/ISACHD/SCAI/SCCT/SCMR/SOPE 2020 Appropriate Use Criteria for Multimodality Imaging During the Follow-Up Care of Patients With Congenital Heart Disease","Journal of the American College of Cardiology","2020-02","Jeanne M.","Baffa",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2019.10.002","https://api.elsevier.com/content/article/PII:S073510971937812X?httpAccept=text/xml"
"507","10.1016/j.jacc.2019.10.002","ACC/AHA/ASE/HRS/ISACHD/SCAI/SCCT/SCMR/SOPE 2020 Appropriate Use Criteria for Multimodality Imaging During the Follow-Up Care of Patients With Congenital Heart Disease","Journal of the American College of Cardiology","2020-02","Puja","Banka",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2019.10.002","https://api.elsevier.com/content/article/PII:S073510971937812X?httpAccept=text/xml"
"508","10.1016/j.jacc.2019.10.002","ACC/AHA/ASE/HRS/ISACHD/SCAI/SCCT/SCMR/SOPE 2020 Appropriate Use Criteria for Multimodality Imaging During the Follow-Up Care of Patients With Congenital Heart Disease","Journal of the American College of Cardiology","2020-02","Scott B.","Cohen",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2019.10.002","https://api.elsevier.com/content/article/PII:S073510971937812X?httpAccept=text/xml"
"509","10.1016/j.jacc.2019.10.002","ACC/AHA/ASE/HRS/ISACHD/SCAI/SCCT/SCMR/SOPE 2020 Appropriate Use Criteria for Multimodality Imaging During the Follow-Up Care of Patients With Congenital Heart Disease","Journal of the American College of Cardiology","2020-02","Julie S.","Glickstein",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2019.10.002","https://api.elsevier.com/content/article/PII:S073510971937812X?httpAccept=text/xml"
"510","10.1016/j.jacc.2019.10.002","ACC/AHA/ASE/HRS/ISACHD/SCAI/SCCT/SCMR/SOPE 2020 Appropriate Use Criteria for Multimodality Imaging During the Follow-Up Care of Patients With Congenital Heart Disease","Journal of the American College of Cardiology","2020-02","Joshua P.","Kanter",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2019.10.002","https://api.elsevier.com/content/article/PII:S073510971937812X?httpAccept=text/xml"
"511","10.1016/j.jacc.2019.10.002","ACC/AHA/ASE/HRS/ISACHD/SCAI/SCCT/SCMR/SOPE 2020 Appropriate Use Criteria for Multimodality Imaging During the Follow-Up Care of Patients With Congenital Heart Disease","Journal of the American College of Cardiology","2020-02","Ronald J.","Kanter",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2019.10.002","https://api.elsevier.com/content/article/PII:S073510971937812X?httpAccept=text/xml"
"512","10.1016/j.jacc.2019.10.002","ACC/AHA/ASE/HRS/ISACHD/SCAI/SCCT/SCMR/SOPE 2020 Appropriate Use Criteria for Multimodality Imaging During the Follow-Up Care of Patients With Congenital Heart Disease","Journal of the American College of Cardiology","2020-02","Yuli Y.","Kim",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2019.10.002","https://api.elsevier.com/content/article/PII:S073510971937812X?httpAccept=text/xml"
"513","10.1016/j.jacc.2019.10.002","ACC/AHA/ASE/HRS/ISACHD/SCAI/SCCT/SCMR/SOPE 2020 Appropriate Use Criteria for Multimodality Imaging During the Follow-Up Care of Patients With Congenital Heart Disease","Journal of the American College of Cardiology","2020-02","Alaina K.","Kipps",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2019.10.002","https://api.elsevier.com/content/article/PII:S073510971937812X?httpAccept=text/xml"
"514","10.1016/j.jacc.2019.10.002","ACC/AHA/ASE/HRS/ISACHD/SCAI/SCCT/SCMR/SOPE 2020 Appropriate Use Criteria for Multimodality Imaging During the Follow-Up Care of Patients With Congenital Heart Disease","Journal of the American College of Cardiology","2020-02","Larry A.","Latson",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2019.10.002","https://api.elsevier.com/content/article/PII:S073510971937812X?httpAccept=text/xml"
"515","10.1016/j.jacc.2019.10.002","ACC/AHA/ASE/HRS/ISACHD/SCAI/SCCT/SCMR/SOPE 2020 Appropriate Use Criteria for Multimodality Imaging During the Follow-Up Care of Patients With Congenital Heart Disease","Journal of the American College of Cardiology","2020-02","Jeannette P.","Lin",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2019.10.002","https://api.elsevier.com/content/article/PII:S073510971937812X?httpAccept=text/xml"
"516","10.1016/j.jacc.2019.10.002","ACC/AHA/ASE/HRS/ISACHD/SCAI/SCCT/SCMR/SOPE 2020 Appropriate Use Criteria for Multimodality Imaging During the Follow-Up Care of Patients With Congenital Heart Disease","Journal of the American College of Cardiology","2020-02","David A.","Parra",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2019.10.002","https://api.elsevier.com/content/article/PII:S073510971937812X?httpAccept=text/xml"
"517","10.1016/j.jacc.2019.10.002","ACC/AHA/ASE/HRS/ISACHD/SCAI/SCCT/SCMR/SOPE 2020 Appropriate Use Criteria for Multimodality Imaging During the Follow-Up Care of Patients With Congenital Heart Disease","Journal of the American College of Cardiology","2020-02","Fred H.","Rodriguez","III",NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2019.10.002","https://api.elsevier.com/content/article/PII:S073510971937812X?httpAccept=text/xml"
"518","10.1016/j.jacc.2019.10.002","ACC/AHA/ASE/HRS/ISACHD/SCAI/SCCT/SCMR/SOPE 2020 Appropriate Use Criteria for Multimodality Imaging During the Follow-Up Care of Patients With Congenital Heart Disease","Journal of the American College of Cardiology","2020-02","Elizabeth V.","Saarel",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2019.10.002","https://api.elsevier.com/content/article/PII:S073510971937812X?httpAccept=text/xml"
"519","10.1016/j.jacc.2019.10.002","ACC/AHA/ASE/HRS/ISACHD/SCAI/SCCT/SCMR/SOPE 2020 Appropriate Use Criteria for Multimodality Imaging During the Follow-Up Care of Patients With Congenital Heart Disease","Journal of the American College of Cardiology","2020-02","Shubhika","Srivastava",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2019.10.002","https://api.elsevier.com/content/article/PII:S073510971937812X?httpAccept=text/xml"
"520","10.1016/j.jacc.2019.10.002","ACC/AHA/ASE/HRS/ISACHD/SCAI/SCCT/SCMR/SOPE 2020 Appropriate Use Criteria for Multimodality Imaging During the Follow-Up Care of Patients With Congenital Heart Disease","Journal of the American College of Cardiology","2020-02","Elizabeth A.","Stephenson",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2019.10.002","https://api.elsevier.com/content/article/PII:S073510971937812X?httpAccept=text/xml"
"521","10.1016/j.jacc.2019.10.002","ACC/AHA/ASE/HRS/ISACHD/SCAI/SCCT/SCMR/SOPE 2020 Appropriate Use Criteria for Multimodality Imaging During the Follow-Up Care of Patients With Congenital Heart Disease","Journal of the American College of Cardiology","2020-02","Karen K.","Stout",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2019.10.002","https://api.elsevier.com/content/article/PII:S073510971937812X?httpAccept=text/xml"
"522","10.1016/j.jacc.2019.10.002","ACC/AHA/ASE/HRS/ISACHD/SCAI/SCCT/SCMR/SOPE 2020 Appropriate Use Criteria for Multimodality Imaging During the Follow-Up Care of Patients With Congenital Heart Disease","Journal of the American College of Cardiology","2020-02","Ali N.","Zaidi",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2019.10.002","https://api.elsevier.com/content/article/PII:S073510971937812X?httpAccept=text/xml"
"523","10.1016/j.jacc.2018.10.038","ACC/AATS/AHA/ASE/ASNC/HRS/SCAI/SCCT/SCMR/STS 2019 Appropriate Use Criteria for Multimodality Imaging in the Assessment of Cardiac Structure and Function in Nonvalvular Heart Disease","Journal of the American College of Cardiology","2019-02","John U.","Doherty",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2018.10.038","https://api.elsevier.com/content/article/PII:S0735109718389587?httpAccept=text/xml"
"524","10.1016/j.jacc.2018.10.038","ACC/AATS/AHA/ASE/ASNC/HRS/SCAI/SCCT/SCMR/STS 2019 Appropriate Use Criteria for Multimodality Imaging in the Assessment of Cardiac Structure and Function in Nonvalvular Heart Disease","Journal of the American College of Cardiology","2019-02","Smadar","Kort",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2018.10.038","https://api.elsevier.com/content/article/PII:S0735109718389587?httpAccept=text/xml"
"525","10.1016/j.jacc.2018.10.038","ACC/AATS/AHA/ASE/ASNC/HRS/SCAI/SCCT/SCMR/STS 2019 Appropriate Use Criteria for Multimodality Imaging in the Assessment of Cardiac Structure and Function in Nonvalvular Heart Disease","Journal of the American College of Cardiology","2019-02","Roxana","Mehran",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2018.10.038","https://api.elsevier.com/content/article/PII:S0735109718389587?httpAccept=text/xml"
"526","10.1016/j.jacc.2018.10.038","ACC/AATS/AHA/ASE/ASNC/HRS/SCAI/SCCT/SCMR/STS 2019 Appropriate Use Criteria for Multimodality Imaging in the Assessment of Cardiac Structure and Function in Nonvalvular Heart Disease","Journal of the American College of Cardiology","2019-02","Paul","Schoenhagen",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2018.10.038","https://api.elsevier.com/content/article/PII:S0735109718389587?httpAccept=text/xml"
"527","10.1016/j.jacc.2018.10.038","ACC/AATS/AHA/ASE/ASNC/HRS/SCAI/SCCT/SCMR/STS 2019 Appropriate Use Criteria for Multimodality Imaging in the Assessment of Cardiac Structure and Function in Nonvalvular Heart Disease","Journal of the American College of Cardiology","2019-02","Prem","Soman",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2018.10.038","https://api.elsevier.com/content/article/PII:S0735109718389587?httpAccept=text/xml"
"528","10.1016/j.jacc.2018.10.038","ACC/AATS/AHA/ASE/ASNC/HRS/SCAI/SCCT/SCMR/STS 2019 Appropriate Use Criteria for Multimodality Imaging in the Assessment of Cardiac Structure and Function in Nonvalvular Heart Disease","Journal of the American College of Cardiology","2019-02","Gregory J.","Dehmer",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2018.10.038","https://api.elsevier.com/content/article/PII:S0735109718389587?httpAccept=text/xml"
"529","10.1016/j.jacc.2018.10.038","ACC/AATS/AHA/ASE/ASNC/HRS/SCAI/SCCT/SCMR/STS 2019 Appropriate Use Criteria for Multimodality Imaging in the Assessment of Cardiac Structure and Function in Nonvalvular Heart Disease","Journal of the American College of Cardiology","2019-02","John U.","Doherty",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2018.10.038","https://api.elsevier.com/content/article/PII:S0735109718389587?httpAccept=text/xml"
"530","10.1016/j.jacc.2018.10.038","ACC/AATS/AHA/ASE/ASNC/HRS/SCAI/SCCT/SCMR/STS 2019 Appropriate Use Criteria for Multimodality Imaging in the Assessment of Cardiac Structure and Function in Nonvalvular Heart Disease","Journal of the American College of Cardiology","2019-02","Paul","Schoenhagen",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2018.10.038","https://api.elsevier.com/content/article/PII:S0735109718389587?httpAccept=text/xml"
"531","10.1016/j.jacc.2018.10.038","ACC/AATS/AHA/ASE/ASNC/HRS/SCAI/SCCT/SCMR/STS 2019 Appropriate Use Criteria for Multimodality Imaging in the Assessment of Cardiac Structure and Function in Nonvalvular Heart Disease","Journal of the American College of Cardiology","2019-02","Thomas M.","Bashore",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2018.10.038","https://api.elsevier.com/content/article/PII:S0735109718389587?httpAccept=text/xml"
"532","10.1016/j.jacc.2018.10.038","ACC/AATS/AHA/ASE/ASNC/HRS/SCAI/SCCT/SCMR/STS 2019 Appropriate Use Criteria for Multimodality Imaging in the Assessment of Cardiac Structure and Function in Nonvalvular Heart Disease","Journal of the American College of Cardiology","2019-02","Nicole M.","Bhave",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2018.10.038","https://api.elsevier.com/content/article/PII:S0735109718389587?httpAccept=text/xml"
"533","10.1016/j.jacc.2018.10.038","ACC/AATS/AHA/ASE/ASNC/HRS/SCAI/SCCT/SCMR/STS 2019 Appropriate Use Criteria for Multimodality Imaging in the Assessment of Cardiac Structure and Function in Nonvalvular Heart Disease","Journal of the American College of Cardiology","2019-02","Dennis A.","Calnon",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2018.10.038","https://api.elsevier.com/content/article/PII:S0735109718389587?httpAccept=text/xml"
"534","10.1016/j.jacc.2018.10.038","ACC/AATS/AHA/ASE/ASNC/HRS/SCAI/SCCT/SCMR/STS 2019 Appropriate Use Criteria for Multimodality Imaging in the Assessment of Cardiac Structure and Function in Nonvalvular Heart Disease","Journal of the American College of Cardiology","2019-02","Blase","Carabello",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2018.10.038","https://api.elsevier.com/content/article/PII:S0735109718389587?httpAccept=text/xml"
"535","10.1016/j.jacc.2018.10.038","ACC/AATS/AHA/ASE/ASNC/HRS/SCAI/SCCT/SCMR/STS 2019 Appropriate Use Criteria for Multimodality Imaging in the Assessment of Cardiac Structure and Function in Nonvalvular Heart Disease","Journal of the American College of Cardiology","2019-02","John","Conte",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2018.10.038","https://api.elsevier.com/content/article/PII:S0735109718389587?httpAccept=text/xml"
"536","10.1016/j.jacc.2018.10.038","ACC/AATS/AHA/ASE/ASNC/HRS/SCAI/SCCT/SCMR/STS 2019 Appropriate Use Criteria for Multimodality Imaging in the Assessment of Cardiac Structure and Function in Nonvalvular Heart Disease","Journal of the American College of Cardiology","2019-02","Timm","Dickfeld",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2018.10.038","https://api.elsevier.com/content/article/PII:S0735109718389587?httpAccept=text/xml"
"537","10.1016/j.jacc.2018.10.038","ACC/AATS/AHA/ASE/ASNC/HRS/SCAI/SCCT/SCMR/STS 2019 Appropriate Use Criteria for Multimodality Imaging in the Assessment of Cardiac Structure and Function in Nonvalvular Heart Disease","Journal of the American College of Cardiology","2019-02","Daniel","Edmundowicz",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2018.10.038","https://api.elsevier.com/content/article/PII:S0735109718389587?httpAccept=text/xml"
"538","10.1016/j.jacc.2018.10.038","ACC/AATS/AHA/ASE/ASNC/HRS/SCAI/SCCT/SCMR/STS 2019 Appropriate Use Criteria for Multimodality Imaging in the Assessment of Cardiac Structure and Function in Nonvalvular Heart Disease","Journal of the American College of Cardiology","2019-02","Victor A.","Ferrari",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2018.10.038","https://api.elsevier.com/content/article/PII:S0735109718389587?httpAccept=text/xml"
"539","10.1016/j.jacc.2018.10.038","ACC/AATS/AHA/ASE/ASNC/HRS/SCAI/SCCT/SCMR/STS 2019 Appropriate Use Criteria for Multimodality Imaging in the Assessment of Cardiac Structure and Function in Nonvalvular Heart Disease","Journal of the American College of Cardiology","2019-02","Michael E.","Hall",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2018.10.038","https://api.elsevier.com/content/article/PII:S0735109718389587?httpAccept=text/xml"
"540","10.1016/j.jacc.2018.10.038","ACC/AATS/AHA/ASE/ASNC/HRS/SCAI/SCCT/SCMR/STS 2019 Appropriate Use Criteria for Multimodality Imaging in the Assessment of Cardiac Structure and Function in Nonvalvular Heart Disease","Journal of the American College of Cardiology","2019-02","Brian","Ghoshhajra",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2018.10.038","https://api.elsevier.com/content/article/PII:S0735109718389587?httpAccept=text/xml"
"541","10.1016/j.jacc.2018.10.038","ACC/AATS/AHA/ASE/ASNC/HRS/SCAI/SCCT/SCMR/STS 2019 Appropriate Use Criteria for Multimodality Imaging in the Assessment of Cardiac Structure and Function in Nonvalvular Heart Disease","Journal of the American College of Cardiology","2019-02","Praveen","Mehrotra",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2018.10.038","https://api.elsevier.com/content/article/PII:S0735109718389587?httpAccept=text/xml"
"542","10.1016/j.jacc.2018.10.038","ACC/AATS/AHA/ASE/ASNC/HRS/SCAI/SCCT/SCMR/STS 2019 Appropriate Use Criteria for Multimodality Imaging in the Assessment of Cardiac Structure and Function in Nonvalvular Heart Disease","Journal of the American College of Cardiology","2019-02","Tasneem Z.","Naqvi",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2018.10.038","https://api.elsevier.com/content/article/PII:S0735109718389587?httpAccept=text/xml"
"543","10.1016/j.jacc.2018.10.038","ACC/AATS/AHA/ASE/ASNC/HRS/SCAI/SCCT/SCMR/STS 2019 Appropriate Use Criteria for Multimodality Imaging in the Assessment of Cardiac Structure and Function in Nonvalvular Heart Disease","Journal of the American College of Cardiology","2019-02","T. Brett","Reece",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2018.10.038","https://api.elsevier.com/content/article/PII:S0735109718389587?httpAccept=text/xml"
"544","10.1016/j.jacc.2018.10.038","ACC/AATS/AHA/ASE/ASNC/HRS/SCAI/SCCT/SCMR/STS 2019 Appropriate Use Criteria for Multimodality Imaging in the Assessment of Cardiac Structure and Function in Nonvalvular Heart Disease","Journal of the American College of Cardiology","2019-02","Randall C.","Starling",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2018.10.038","https://api.elsevier.com/content/article/PII:S0735109718389587?httpAccept=text/xml"
"545","10.1016/j.jacc.2018.10.038","ACC/AATS/AHA/ASE/ASNC/HRS/SCAI/SCCT/SCMR/STS 2019 Appropriate Use Criteria for Multimodality Imaging in the Assessment of Cardiac Structure and Function in Nonvalvular Heart Disease","Journal of the American College of Cardiology","2019-02","Molly","Szerlip",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2018.10.038","https://api.elsevier.com/content/article/PII:S0735109718389587?httpAccept=text/xml"
"546","10.1016/j.jacc.2018.10.038","ACC/AATS/AHA/ASE/ASNC/HRS/SCAI/SCCT/SCMR/STS 2019 Appropriate Use Criteria for Multimodality Imaging in the Assessment of Cardiac Structure and Function in Nonvalvular Heart Disease","Journal of the American College of Cardiology","2019-02","Wendy S.","Tzou",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2018.10.038","https://api.elsevier.com/content/article/PII:S0735109718389587?httpAccept=text/xml"
"547","10.1016/j.jacc.2018.10.038","ACC/AATS/AHA/ASE/ASNC/HRS/SCAI/SCCT/SCMR/STS 2019 Appropriate Use Criteria for Multimodality Imaging in the Assessment of Cardiac Structure and Function in Nonvalvular Heart Disease","Journal of the American College of Cardiology","2019-02","John B.","Wong",NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1016/j.jacc.2018.10.038","https://api.elsevier.com/content/article/PII:S0735109718389587?httpAccept=text/xml"
"548","10.1161/cir.0000000000000937","2020 AHA/ACC Guideline for the Diagnosis and Treatment of Patients With Hypertrophic Cardiomyopathy","Circulation","2020-12-22",NA,NA,NA,NA,NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000937","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000937"
"549","10.1161/cir.0000000000000937","2020 AHA/ACC Guideline for the Diagnosis and Treatment of Patients With Hypertrophic Cardiomyopathy","Circulation","2020-12-22","Steve R.","Ommen",NA,"ACC/AHA Representative.",NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000937","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000937"
"550","10.1161/cir.0000000000000937","2020 AHA/ACC Guideline for the Diagnosis and Treatment of Patients With Hypertrophic Cardiomyopathy","Circulation","2020-12-22","Seema","Mital",NA,"ACC/AHA Representative.",NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000937","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000937"
"551","10.1161/cir.0000000000000937","2020 AHA/ACC Guideline for the Diagnosis and Treatment of Patients With Hypertrophic Cardiomyopathy","Circulation","2020-12-22","Michael A.","Burke",NA,"ACC/AHA Representative.",NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000937","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000937"
"552","10.1161/cir.0000000000000937","2020 AHA/ACC Guideline for the Diagnosis and Treatment of Patients With Hypertrophic Cardiomyopathy","Circulation","2020-12-22","Sharlene M.","Day",NA,"ACC/AHA Representative.",NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000937","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000937"
"553","10.1161/cir.0000000000000937","2020 AHA/ACC Guideline for the Diagnosis and Treatment of Patients With Hypertrophic Cardiomyopathy","Circulation","2020-12-22","Anita","Deswal",NA,NA,"ACC/AHA Joint Committee on Clinical Practice Guidelines Liaison.","HFSA Representative.",NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000937","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000937"
"554","10.1161/cir.0000000000000937","2020 AHA/ACC Guideline for the Diagnosis and Treatment of Patients With Hypertrophic Cardiomyopathy","Circulation","2020-12-22","Perry","Elliott",NA,"ACC/AHA Representative.",NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000937","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000937"
"555","10.1161/cir.0000000000000937","2020 AHA/ACC Guideline for the Diagnosis and Treatment of Patients With Hypertrophic Cardiomyopathy","Circulation","2020-12-22","Lauren L.","Evanovich",NA,"ACC/AHA Representative.",NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000937","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000937"
"556","10.1161/cir.0000000000000937","2020 AHA/ACC Guideline for the Diagnosis and Treatment of Patients With Hypertrophic Cardiomyopathy","Circulation","2020-12-22","Judy","Hung",NA,"ASE Representative.",NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000937","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000937"
"557","10.1161/cir.0000000000000937","2020 AHA/ACC Guideline for the Diagnosis and Treatment of Patients With Hypertrophic Cardiomyopathy","Circulation","2020-12-22","José A.","Joglar",NA,"ACC/AHA Representative.",NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000937","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000937"
"558","10.1161/cir.0000000000000937","2020 AHA/ACC Guideline for the Diagnosis and Treatment of Patients With Hypertrophic Cardiomyopathy","Circulation","2020-12-22","Paul","Kantor",NA,"ACC/AHA Representative.",NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000937","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000937"
"559","10.1161/cir.0000000000000937","2020 AHA/ACC Guideline for the Diagnosis and Treatment of Patients With Hypertrophic Cardiomyopathy","Circulation","2020-12-22","Carey","Kimmelstiel",NA,"ACC/AHA Representative.",NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000937","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000937"
"560","10.1161/cir.0000000000000937","2020 AHA/ACC Guideline for the Diagnosis and Treatment of Patients With Hypertrophic Cardiomyopathy","Circulation","2020-12-22","Michelle","Kittleson",NA,"ACC/AHA Representative.",NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000937","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000937"
"561","10.1161/cir.0000000000000937","2020 AHA/ACC Guideline for the Diagnosis and Treatment of Patients With Hypertrophic Cardiomyopathy","Circulation","2020-12-22","Mark S.","Link",NA,"HRS Representative.",NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000937","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000937"
"562","10.1161/cir.0000000000000937","2020 AHA/ACC Guideline for the Diagnosis and Treatment of Patients With Hypertrophic Cardiomyopathy","Circulation","2020-12-22","Martin S.","Maron",NA,"SCMR Representative.",NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000937","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000937"
"563","10.1161/cir.0000000000000937","2020 AHA/ACC Guideline for the Diagnosis and Treatment of Patients With Hypertrophic Cardiomyopathy","Circulation","2020-12-22","Matthew W.","Martinez",NA,"ACC/AHA Representative.",NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000937","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000937"
"564","10.1161/cir.0000000000000937","2020 AHA/ACC Guideline for the Diagnosis and Treatment of Patients With Hypertrophic Cardiomyopathy","Circulation","2020-12-22","Christina Y.","Miyake",NA,"ACC/AHA Representative.",NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000937","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000937"
"565","10.1161/cir.0000000000000937","2020 AHA/ACC Guideline for the Diagnosis and Treatment of Patients With Hypertrophic Cardiomyopathy","Circulation","2020-12-22","Hartzell V.","Schaff",NA,"AATS Representative.",NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000937","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000937"
"566","10.1161/cir.0000000000000937","2020 AHA/ACC Guideline for the Diagnosis and Treatment of Patients With Hypertrophic Cardiomyopathy","Circulation","2020-12-22","Christopher","Semsarian",NA,"ACC/AHA Representative.",NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000937","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000937"
"567","10.1161/cir.0000000000000937","2020 AHA/ACC Guideline for the Diagnosis and Treatment of Patients With Hypertrophic Cardiomyopathy","Circulation","2020-12-22","Paul","Sorajja",NA,"SCAI Representative.",NA,NA,NA,NA,"http://dx.doi.org/10.1161/cir.0000000000000937","https://www.ahajournals.org/doi/full/10.1161/CIR.0000000000000937"
